Ano;Esfera;Esfera_descrição;Órgão;Órgão_descrição;UO;UO_descrição;Função;Função_descrição;Subfunção;Subfunção_descrição;Programa;Programa_descrição;Ação;Ação_título;Produto_ação_descrição;Unidade_medida_ação_símbolo;Unidade_medida_ação_descrição;Localizador;Localizador_subtítulo;Região;Região_descrição;UF;UF_descrição;Município;Município_descrição;Recorte_geográfico;Liquidado_regionalização;Realizado_regionalização;Houve regionalização?;Justificativa do Órgão Gestor
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;811;811 - Desporto de Rendimento;5026;5026 - Esporte;211Z;211Z - Desenvolvimento e Execução da Política Nacional Antidopagem;Projeto apoiado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;6.370.849,45;2;Não;"Não há essa referência regionalizada porque existem questões que demandariam um levantamento que ainda não foi realizado porque pode não ser interessante do ponto de vista de apresentação das metas. Explica-se: por exemplo, os atletas testados podem ser de variadas unidades da federação. É possível que a ABCD execute no RJ uma missão onde são coletados 20 testes dos quais 10 são do norte, 4 são de atletas do nordeste, 6 do sul.  Veja que a missão foi realizada no Sudeste. A confederação dessa modalidade está situada em Brasília. Perceba como é delicado definir de que forma esse índice deveria ser regionalizado. Se contarmos pela modalidade testada seriam 20 testes no Centro-Oeste (Brasília), se contarmos pelo local de coleta seriam 20 testes no Sudeste (RJ) e se fosse contabilizada pela naturalidade dos atletas seriam divididos entre as três regiões citadas anteriormente.  Essa distorção não diria muita coisa acerca da distribuição geográfica da política antidopagem uma vez que ela não obedece a qualquer critério de regionalização dentro do país.

A política antidopagem obedece a variáveis de risco estabelecidas conforme os locais de competição, localização dos centros de treinamentos, locais onde são determinados os treinos e oficinas de cada modalidade e isso varia demais a cada ano. Como exemplo, um Confederação pode realizar a preparação de seus atletas para um determinado campeonato num centro de treinamento alugado que possuir as condições climáticas mais parecidas com o local da competição que irá disputar. Isso faz com que uma modalidade se prepare para uma etapa do mundial de 2027 no inverno do interior do Sul do Brasil devido ao frio e outra etapa do mundial em 2028 no verão do litoral do Nordeste devido ao calor e umidade. E não há essa previsão uma vez que as sedes de muitas dessas competições serão definidas ao longo do ano. 

Outra variável absolutamente imprevisível é o fato de que muitos testes ocorrem fora de competição nos locais de pernoite dos atletas (residências, hospedagens) e esse tipo de agenda já é de previsibilidade desafiadora para a própria equipe de apoio do atleta, então para a ABCD realizar essa previsão para mais de uma centena destes atletas, isso seria algo inviável do ponto de vista administrativo. Neste caso a imprevisibilidade é a regra. 

Diante de todo o exposto, a tentativa de regionalização de metas para a política antidopagem não tem qualquer aplicação prática ou teórica e seria um dado que não traria qualquer tipo de avaliação positiva ou negativa quanto aos resultados alcançados pela ABCD perante a Agência Mundial Antidopagem assim como não deve trazer também para o Governo Federal. O fato de distribuirmos , por exemplo, 20% dos testes em cada uma das 5 regiões do pais não significaria uma boa política assim como distribuir 75% dos testes em uma única região também não significaria uma má política."
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;811;811 - Desporto de Rendimento;5026;5026 - Esporte;216T;216T - Gestão, Manutenção e Aperfeiçoamento da Rede Nacional de Treinamento;Projeto apoiado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;4.360.863,85;5;Não;
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;811;811 - Desporto de Rendimento;5026;5026 - Esporte;218F;218F - Gestão e Manutenção do Legado Olímpico e Paraolímpico;Centro esportivo mantido;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;ND;Não definido;ND;Não definido;Não Definido;32.984.113,22;2;Sim;"A ação 218F recebeu o montante de R$ 30.310.644,00 de dotação da LOA 2023. Após recebimento de crédito adicional a dotação foi majorada para R$ 40.310.644,00, deste montante foi empenhado o valor total de R$ 40.310.644,00 e liquidado R$ 32.984.113,22, equivalente a 100% e 81,82%, respectivamente, do total recebido. Os recursos empenhados na ação foram destinados para custeio e manutenção das instalações esportivas do Parque Olímpico da Barra da Tijuca (POB/RJ) no valor de: R$ 18.889.302,74 e do Complexo Esportivo de Deodoro (RJ), no valor de: R$ 21.421.361,26, alcançando a meta física estabelecida.
Em relação aos Restos a Pagar, não há RAP para a ação 218F."
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;00SL;00SL - Apoio à Implantação e Modernização de Infraestrutura para Esporte Educacional, Recreativo e de Lazer;Equipamento instalado;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;SC;Santa Catarina;4214805;Rio do Sul;Não Definido;1.000.000,00;1;Sim;PAGAMENTO DE PARCELA DO CR.NR.0052979-PC2019 CONFORME OF MC 229 DE  13/06/2023
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;5300108;Brasília;Não Definido;8.506.438,14;13.564;Sim;"Instrumento	Beneficiados	UF
941504/2023 	362	DF
941522/2023 	400	DF
941091/2023  	150	DF
941296/2023  	210	DF
943211/2023 	600	DF
941954/2023 	480	DF
941203/2023 	100	DF
940913/2023  	70	DF
941056/2023 	120	DF
942533/2023 	100	DF
941112/2023 	100	DF
941012/2023 	400	DF
941305/2023 	500	DF
940916/2023 	700	DF
941295/2023 	500	DF
941456/2023 	720	DF
942480/2023 	480	DF
942820/2023 	100	DF
944457/2023 	410	DF
948345/2023 	1000	DF
948832/2023  	320	DF
940645/2023 	4032	DF
941014/2023 	210	DF
941451/2023 	100	DF
940923/2023  	100	DF
942285/2023 	100	DF
941409/2023 	720	DF
940930/2023 	240	DF
941292/2023 	240	DF"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;595.295,00;6.000;Não;"Instrumento	Beneficiados	UF
941250/2023 	1000	NAC
941244/2023 	5000	NAC"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;AL;Alagoas;ND;Não definido;Não Definido;800.000,00;588;Sim;"Instrumento	Beneficiados	UF
940882/2023 	408	AL
940945/2023  	100	AL
940641/2023 	80	AL"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;BA;Bahia;ND;Não definido;Não Definido;800.000,00;300;Sim;"Instrumento	Beneficiados	UF
943806/2023 	300	BA"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;SE;Sergipe;ND;Não definido;Não Definido;100.000,00;55;Sim;"Instrumento	Beneficiados	UF
942479/2023 	55	SE"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;PA;Pará;ND;Não definido;Não Definido;1.629.209,00;1.400;Sim;"Instrumento	Beneficiados	UF
941089/2023 	1400	PA"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;ES;Espírito Santo;ND;Não definido;Não Definido;597.971,67;390;Sim;"Instrumento	Beneficiados	UF
927778/2022 	270	ES
929324/2022 	120	ES"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;RJ;Rio de Janeiro;ND;Não definido;Não Definido;12.599.961,95;5.824;Sim;"Instrumento	Beneficiados	UF
928379/2022 	1004	RJ
942532/2023 	1300	RJ
942811/2023 	300	RJ
942452/2023 	800	RJ
942818/2023 	1620	RJ
942812/2023 	300	RJ
942813/2023 	200	RJ
943210/2023 	300	RJ"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;20JP;20JP - Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social;Pessoa beneficiada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;SP;São Paulo;ND;Não definido;Não Definido;1.750.000,00;1.400;Sim;"Instrumento	Beneficiados	UF
942814/2023 	800	SP
942827/2023 	400	SP
942742/2023 	200	SP"
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;21CK;21CK - Promoção e Desenvolvimento do Paradesporto Nacional;Projeto apoiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PB;Paraíba;2503209;Cabedelo;Não Definido;100.000,00;1;Sim;projeto apoiado por intermédio do termo de fomento 943072/2023.
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;21CK;21CK - Promoção e Desenvolvimento do Paradesporto Nacional;Projeto apoiado;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PE;Pernambuco;ND;Não definido;Não Definido;100.000,00;1;Sim;projeto apoiado por intermédio do termo de fomento nº 947995/2023.
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;21CK;21CK - Promoção e Desenvolvimento do Paradesporto Nacional;Projeto apoiado;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;MG;Minas Gerais;ND;Não definido;Não Definido;110.624,95;1;Sim;
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;21CK;21CK - Promoção e Desenvolvimento do Paradesporto Nacional;Projeto apoiado;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;SP;São Paulo;ND;Não definido;Não Definido;300.000,00;1;Sim;
2023;10;10 - Orçamento Fiscal;51000;51000 - Ministério do Esporte;51101;51101 - Ministério do Esporte - Administração Direta;27;27 - Desporto e Lazer;812;812 - Desporto Comunitário;5026;5026 - Esporte;21CK;21CK - Promoção e Desenvolvimento do Paradesporto Nacional;Projeto apoiado;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;SC;Santa Catarina;ND;Não definido;Não Definido;334.999,98;1;Sim;projeto apoiado por intermédio do termo de fomento nº 947990/2023.
2023;10;10 - Orçamento Fiscal;52000;52000 - Ministério da Defesa;52101;52101 - Ministério da Defesa - Administração Direta;05;05 - Defesa Nacional;121;121 - Planejamento e Orçamento;6012;6012 - Defesa Nacional;20T4;20T4 - Atividades do Centro de Apoio a Sistemas Logísticos de Defesa;Sistema aprimorado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;1.998.495,40;1;Não;
2023;10;10 - Orçamento Fiscal;52000;52000 - Ministério da Defesa;52101;52101 - Ministério da Defesa - Administração Direta;05;05 - Defesa Nacional;122;122 - Administração Geral;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;2000;2000 - Administração da Unidade;--------------------;--------------------;--------------------;0001;0001 - Nacional;SD;Região Sudeste;RJ;Rio de Janeiro;3304557;Rio de Janeiro;Não Definido;2.350.911,20;1;Sim;Este plano orçamentário destina-se a manutenção da Escola.
2023;10;10 - Orçamento Fiscal;52000;52000 - Ministério da Defesa;52101;52101 - Ministério da Defesa - Administração Direta;05;05 - Defesa Nacional;122;122 - Administração Geral;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;216H;216H - Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos;Agente público beneficiado;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;5300108;Brasília;Não Definido;53.322,14;1;Sim;
2023;10;10 - Orçamento Fiscal;52000;52000 - Ministério da Defesa;52101;52101 - Ministério da Defesa - Administração Direta;05;05 - Defesa Nacional;122;122 - Administração Geral;6012;6012 - Defesa Nacional;20X6;20X6 - Adequação e Manutenção de Unidades Militares para a Soberania e Integridade Nacional na Região do Calha Norte;Iniciativa apoiada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;ND;Não definido;ND;Não definido;Não Definido;18.769.113,61;90;Sim;Não foi considerado o Restos a pagar na meta física uma vez que o mesmo foi contabilizado no exercício anterior.
2023;10;10 - Orçamento Fiscal;52000;52000 - Ministério da Defesa;52101;52101 - Ministério da Defesa - Administração Direta;05;05 - Defesa Nacional;126;126 - Tecnologia da Informação;6012;6012 - Defesa Nacional;147F;147F - Implantação de Sistema de Defesa Cibernética para a Defesa Nacional;Sistema implantado;% de execução física;percentual de execução física;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;32.810.660,52;0;Não;"A execução física (ação orçamentária e PO 0002) realizada no período acumulado foi arredondada para 0 (zero), por estar entre “0” e “0,5” e o sistema não aceitar número
decimal."
2023;10;10 - Orçamento Fiscal;52000;52000 - Ministério da Defesa;52101;52101 - Ministério da Defesa - Administração Direta;05;05 - Defesa Nacional;128;128 - Formação de Recursos Humanos;6012;6012 - Defesa Nacional;2055;2055 - Cursos de Altos Estudos da Escola Superior de Guerra;Aluno capacitado;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;RJ;Rio de Janeiro;3304557;Rio de Janeiro;Não Definido;8.496.841,60;830;Sim;Escola Superior de Guerra realizou 15 (quinze) cursos ao longo do ano, no total de 830 alunos capacitados, sendo um curso no Estado de Minas Gerais e um curso no Estado de São Paulo e 13 cursos no Estado do Rio de Janeiro. Todos os cursos foram custeados  pelo localizador do Rio de Janeiro.
